time,A,B,C
2020-08-11 04:00:00,18.6,16.1,19.7
2020-08-11 04:10:00,18.9,16.0,19.6
2020-08-11 04:20:00,18.8,16.1,19.5
2020-08-11 04:30:00,18.9,16.0,19.7
2020-08-11 04:40:00,18.9,16.1,20.6
2020-08-11 04:50:00,19.1,16.3,20.8
2020-08-11 05:00:00,19.4,16.7,20.8
2020-08-11 05:10:00,19.5,16.9,21.2
2020-08-11 05:20:00,19.8,17.4,21.6
2020-08-11 05:30:00,20.1,17.9,21.9
2020-08-11 05:40:00,20.5,18.3,22.1
2020-08-11 05:50:00,20.9,18.8,22.4
2020-08-11 06:00:00,21.2,19.3,22.7
2020-08-11 06:10:00,21.6,19.8,23.1
2020-08-11 06:20:00,21.9,20.2,23.3
2020-08-11 06:30:00,22.3,20.7,23.6
2020-08-11 06:40:00,22.5,21.6,24.0
2020-08-11 06:50:00,22.8,22.0,24.4
2020-08-11 07:00:00,23.2,22.3,24.9
2020-08-11 07:10:00,23.4,22.9,25.3
2020-08-11 07:20:00,23.8,23.3,25.5
2020-08-11 07:30:00,24.4,23.8,25.8
2020-08-11 07:40:00,24.7,24.3,26.2
2020-08-11 07:50:00,25.1,24.4,26.6
2020-08-11 08:00:00,25.7,24.6,26.9
2020-08-11 08:10:00,26.2,25.1,27.9
2020-08-11 08:20:00,26.6,25.4,27.8
2020-08-11 08:30:00,26.8,25.7,27.6
2020-08-11 08:40:00,27.3,25.9,28.1
2020-08-11 08:50:00,27.6,25.7,28.1
2020-08-11 09:00:00,28.0,26.4,28.9
2020-08-11 09:10:00,28.3,26.4,29.2
2020-08-11 09:20:00,28.4,26.7,29.4
2020-08-11 09:30:00,29.1,27.1,30.3
2020-08-11 09:40:00,29.4,27.0,30.6
2020-08-11 09:50:00,29.8,27.1,31.4
2020-08-11 10:00:00,29.9,27.2,30.7
2020-08-11 10:10:00,29.9,27.6,31.1
2020-08-11 10:20:00,30.6,28.0,31.0
2020-08-11 10:30:00,31.0,28.2,31.0
2020-08-11 10:40:00,30.8,28.8,31.1
2020-08-11 10:50:00,30.0,28.4,32.3
2020-08-11 11:00:00,30.0,28.6,32.1
2020-08-11 11:10:00,30.3,28.6,32.1
2020-08-11 11:20:00,29.6,28.8,32.3
2020-08-11 11:30:00,29.8,29.3,33.0
2020-08-11 11:40:00,29.0,29.3,33.8
2020-08-11 11:50:00,28.2,29.8,33.4
2020-08-11 12:00:00,28.3,30.1,34.3
2020-08-11 12:10:00,27.9,30.1,34.3
2020-08-11 12:20:00,27.8,30.0,33.9
2020-08-11 12:30:00,27.9,29.8,35.0
2020-08-11 12:40:00,28.8,28.3,34.7
2020-08-11 12:50:00,28.4,28.7,35.5
2020-08-11 13:00:00,28.7,28.5,35.2
2020-08-11 13:10:00,28.2,27.9,35.0
2020-08-11 13:20:00,29.7,28.7,35.2
2020-08-11 13:30:00,28.0,29.2,35.8
2020-08-11 13:40:00,28.7,29.4,35.4
2020-08-11 13:50:00,27.8,29.1,34.7
2020-08-11 14:00:00,30.0,28.9,34.2
2020-08-11 14:10:00,30.8,28.5,30.5
2020-08-11 14:20:00,30.7,29.3,28.9
2020-08-11 14:30:00,30.6,29.2,27.8
2020-08-11 14:40:00,30.3,28.9,27.9
2020-08-11 14:50:00,31.5,28.7,28.3
2020-08-11 15:00:00,31.1,28.1,28.7
2020-08-11 15:10:00,31.1,28.2,27.7
2020-08-11 15:20:00,30.8,28.4,26.9
2020-08-11 15:30:00,30.4,28.0,27.0
2020-08-11 15:40:00,30.1,28.2,28.5
2020-08-11 15:50:00,30.1,28.3,28.8
2020-08-11 16:00:00,30.0,28.2,29.3
2020-08-11 16:10:00,29.9,27.9,28.6
2020-08-11 16:20:00,30.7,27.4,28.3
2020-08-11 16:30:00,30.9,27.5,27.5
2020-08-11 16:40:00,30.8,27.4,27.3
2020-08-11 16:50:00,30.6,26.8,26.8
2020-08-11 17:00:00,30.2,26.2,26.6
2020-08-11 17:10:00,30.3,26.1,25.9
2020-08-11 17:20:00,30.0,25.8,25.4
2020-08-11 17:30:00,30.0,25.6,25.1
2020-08-11 17:40:00,29.9,25.0,25.0
2020-08-11 17:50:00,29.4,24.3,25.1
2020-08-11 18:00:00,28.9,24.0,25.1
2020-08-11 18:10:00,28.2,23.9,25.0
2020-08-11 18:20:00,27.8,23.5,25.0
2020-08-11 18:30:00,27.4,23.5,24.9
2020-08-11 18:40:00,26.3,22.9,25.0
2020-08-11 18:50:00,24.9,22.5,25.2
2020-08-11 19:00:00,25.4,22.0,25.6
2020-08-11 19:10:00,25.7,21.6,26.1
2020-08-11 19:20:00,26.1,21.0,26.1
2020-08-11 19:30:00,25.9,21.3,25.9
2020-08-11 19:40:00,26.2,21.4,25.7
2020-08-11 19:50:00,26.1,21.0,25.4
2020-08-11 20:00:00,25.8,20.9,25.0
2020-08-11 20:10:00,25.4,20.9,24.3
2020-08-11 20:20:00,25.5,20.8,24.2
2020-08-11 20:30:00,25.6,20.5,24.3
2020-08-11 20:40:00,25.8,20.3,24.0
2020-08-11 20:50:00,25.5,20.2,23.7
2020-08-11 21:00:00,25.1,20.3,23.6
2020-08-11 21:10:00,24.9,20.1,23.2
2020-08-11 21:20:00,24.9,19.9,23.0
2020-08-11 21:30:00,24.8,19.8,23.1
2020-08-11 21:40:00,24.8,19.8,22.9
2020-08-11 21:50:00,24.4,19.5,22.9
2020-08-11 22:00:00,24.2,19.3,23.2
2020-08-11 22:10:00,23.7,19.2,23.4
2020-08-11 22:20:00,24.0,19.5,23.6
2020-08-11 22:30:00,23.7,19.0,23.2
2020-08-11 22:40:00,23.6,19.1,23.7
2020-08-11 22:50:00,23.5,18.6,23.8
2020-08-11 23:00:00,23.1,18.6,23.6
2020-08-11 23:10:00,22.8,18.3,23.5
2020-08-11 23:20:00,22.5,18.5,22.9
2020-08-11 23:30:00,22.5,18.4,22.4
2020-08-11 23:40:00,22.9,18.2,22.2
2020-08-11 23:50:00,22.3,18.1,22.1
2020-08-12 00:00:00,22.3,17.9,21.7
2020-08-12 00:10:00,21.9,17.8,21.5
2020-08-12 00:20:00,21.5,17.8,21.4
2020-08-12 00:30:00,21.7,17.6,21.5
2020-08-12 00:40:00,21.4,17.4,21.5
2020-08-12 00:50:00,21.2,17.3,21.6
2020-08-12 01:00:00,20.8,17.3,21.4
2020-08-12 01:10:00,20.7,17.0,21.3
2020-08-12 01:20:00,20.2,17.0,21.2
2020-08-12 01:30:00,20.2,16.9,21.2
2020-08-12 01:40:00,20.1,16.9,21.1
2020-08-12 01:50:00,20.2,16.6,21.2
2020-08-12 02:00:00,19.9,16.7,21.1
2020-08-12 02:10:00,20.2,16.8,21.1
2020-08-12 02:20:00,20.4,16.8,21.0
2020-08-12 02:30:00,20.6,16.9,21.0
2020-08-12 02:40:00,20.4,16.7,21.1
2020-08-12 02:50:00,20.2,16.7,21.1
2020-08-12 03:00:00,20.2,16.3,21.2
2020-08-12 03:10:00,19.8,16.2,21.3
2020-08-12 03:20:00,19.5,16.1,21.3
2020-08-12 03:30:00,19.3,15.9,21.3
2020-08-12 03:40:00,19.3,15.8,21.2
2020-08-12 03:50:00,19.9,15.7,21.4
2020-08-12 04:00:00,19.9,15.8,21.4
2020-08-12 04:10:00,19.5,15.8,21.4
2020-08-12 04:20:00,19.2,15.5,21.5
2020-08-12 04:30:00,19.5,15.5,21.4
2020-08-12 04:40:00,19.7,15.6,21.2
2020-08-12 04:50:00,19.5,15.7,21.0
2020-08-12 05:00:00,19.6,16.1,20.9
2020-08-12 05:10:00,19.8,16.5,20.9
2020-08-12 05:20:00,20.1,17.0,20.8
2020-08-12 05:30:00,20.6,17.6,20.8
2020-08-12 05:40:00,20.7,18.2,21.0
2020-08-12 05:50:00,20.7,18.5,21.1
2020-08-12 06:00:00,20.6,19.1,21.4
2020-08-12 06:10:00,21.1,19.9,21.7
2020-08-12 06:20:00,21.4,20.5,22.0
2020-08-12 06:30:00,21.9,21.0,22.1
2020-08-12 06:40:00,22.6,21.6,22.7
2020-08-12 06:50:00,22.8,21.8,23.3
2020-08-12 07:00:00,23.1,22.3,23.9
2020-08-12 07:10:00,23.5,22.9,24.4
2020-08-12 07:20:00,23.9,23.4,24.9
2020-08-12 07:30:00,24.4,23.6,25.4
2020-08-12 07:40:00,24.9,24.0,26.0
2020-08-12 07:50:00,25.6,24.5,25.8
2020-08-12 08:00:00,25.9,24.5,26.3
2020-08-12 08:10:00,26.3,24.6,26.5
2020-08-12 08:20:00,27.0,25.7,27.6
2020-08-12 08:30:00,27.1,25.5,28.3
2020-08-12 08:40:00,27.5,25.9,28.1
2020-08-12 08:50:00,27.8,26.8,28.4
2020-08-12 09:00:00,28.1,26.4,29.0
2020-08-12 09:10:00,28.6,26.5,29.4
2020-08-12 09:20:00,28.7,26.4,29.4
2020-08-12 09:30:00,29.1,27.0,29.6
2020-08-12 09:40:00,29.3,27.5,30.1
2020-08-12 09:50:00,29.8,27.2,30.1
2020-08-12 10:00:00,30.0,28.1,30.6
2020-08-12 10:10:00,30.0,28.3,31.1
2020-08-12 10:20:00,30.3,28.2,30.9
2020-08-12 10:30:00,30.4,28.5,31.7
2020-08-12 10:40:00,30.6,28.3,32.0
2020-08-12 10:50:00,30.6,28.2,31.8
2020-08-12 11:00:00,31.0,28.5,32.0
2020-08-12 11:10:00,30.8,28.7,32.1
2020-08-12 11:20:00,31.1,29.0,32.4
2020-08-12 11:30:00,31.7,28.7,33.1
2020-08-12 11:40:00,31.5,29.2,32.9
2020-08-12 11:50:00,31.4,29.3,33.3
2020-08-12 12:00:00,31.4,29.4,33.8
2020-08-12 12:10:00,31.5,29.8,34.1
2020-08-12 12:20:00,31.6,29.6,34.0
2020-08-12 12:30:00,32.1,30.1,33.6
2020-08-12 12:40:00,32.1,30.4,34.7
2020-08-12 12:50:00,32.0,30.1,34.5
2020-08-12 13:00:00,32.4,30.0,35.5
2020-08-12 13:10:00,32.5,29.8,35.2
2020-08-12 13:20:00,32.2,30.1,35.1
2020-08-12 13:30:00,31.0,29.8,34.1
2020-08-12 13:40:00,31.3,29.8,33.8
2020-08-12 13:50:00,31.0,29.9,34.5
2020-08-12 14:00:00,31.7,30.0,33.2
2020-08-12 14:10:00,32.5,30.6,33.3
2020-08-12 14:20:00,32.3,30.0,33.4
2020-08-12 14:30:00,32.2,30.3,33.1
2020-08-12 14:40:00,32.1,30.4,33.5
2020-08-12 14:50:00,32.3,30.2,35.0
2020-08-12 15:00:00,32.0,30.4,34.4
2020-08-12 15:10:00,31.2,31.0,33.3
2020-08-12 15:20:00,31.1,30.0,32.8
2020-08-12 15:30:00,31.7,29.9,32.1
2020-08-12 15:40:00,30.3,30.0,32.1
2020-08-12 15:50:00,30.9,29.8,31.9
2020-08-12 16:00:00,30.2,30.2,32.0
2020-08-12 16:10:00,30.0,29.7,31.6
2020-08-12 16:20:00,29.7,29.5,31.0
2020-08-12 16:30:00,30.1,29.2,30.2
2020-08-12 16:40:00,30.0,28.9,29.7
2020-08-12 16:50:00,29.7,28.6,29.5
2020-08-12 17:00:00,29.4,28.4,29.4
2020-08-12 17:10:00,29.6,27.9,26.2
2020-08-12 17:20:00,29.7,27.4,22.3
2020-08-12 17:30:00,29.8,27.1,22.0
2020-08-12 17:40:00,29.6,25.8,22.1
2020-08-12 17:50:00,29.1,24.7,22.0
2020-08-12 18:00:00,28.5,23.9,21.9
2020-08-12 18:10:00,28.2,23.4,21.9
2020-08-12 18:20:00,28.0,22.6,21.6
2020-08-12 18:30:00,27.6,,21.4
2020-08-12 18:40:00,27.2,,21.3
2020-08-12 18:50:00,26.6,,21.1
2020-08-12 19:00:00,26.3,,20.9
2020-08-12 19:10:00,25.8,,20.8
2020-08-12 19:20:00,25.6,,21.0
2020-08-12 19:30:00,25.2,,21.1
2020-08-12 19:40:00,25.3,,21.1
2020-08-12 19:50:00,26.0,,21.0
2020-08-12 20:00:00,25.6,,20.9
2020-08-12 20:10:00,24.5,,20.9
2020-08-12 20:20:00,23.7,,20.9
2020-08-12 20:30:00,23.5,,20.9
2020-08-12 20:40:00,22.5,,20.7
2020-08-12 20:50:00,22.1,,20.7
2020-08-12 21:00:00,21.5,,20.7
2020-08-12 21:10:00,20.9,,20.6
2020-08-12 21:20:00,21.1,,20.5
2020-08-12 21:30:00,21.4,,20.3
2020-08-12 21:40:00,21.5,,20.2
2020-08-12 21:50:00,20.6,,20.2
2020-08-12 22:00:00,22.2,,20.0
2020-08-12 22:10:00,22.0,,20.0
2020-08-12 22:20:00,22.3,,20.0
2020-08-12 22:30:00,22.1,,20.0
2020-08-12 22:40:00,21.4,,20.2
2020-08-12 22:50:00,21.0,,20.0
2020-08-12 23:00:00,21.6,,19.9
2020-08-12 23:10:00,21.4,,19.7
2020-08-12 23:20:00,21.1,,19.4
2020-08-12 23:30:00,21.2,,19.4
2020-08-12 23:40:00,21.6,,19.4
2020-08-12 23:50:00,22.1,,19.2
2020-08-13 00:00:00,21.8,,19.1
2020-08-13 00:10:00,21.9,,19.1
2020-08-13 00:20:00,21.6,,19.2
2020-08-13 00:30:00,22.2,,19.0
2020-08-13 00:40:00,21.7,,18.9
2020-08-13 00:50:00,21.8,,18.9
2020-08-13 01:00:00,21.8,,18.9
2020-08-13 01:10:00,21.1,,18.9
2020-08-13 01:20:00,20.5,,19.0
2020-08-13 01:30:00,20.2,,18.9
2020-08-13 01:40:00,20.6,,19.0
2020-08-13 01:50:00,20.5,,18.9
2020-08-13 02:00:00,20.5,,19.0
2020-08-13 02:10:00,20.2,,19.1
2020-08-13 02:20:00,19.5,,19.1
2020-08-13 02:30:00,19.5,,19.2
2020-08-13 02:40:00,19.4,,19.2
2020-08-13 02:50:00,19.5,,19.3
2020-08-13 03:00:00,19.1,,19.1
2020-08-13 03:10:00,19.0,,19.0
2020-08-13 03:20:00,19.0,,18.9
2020-08-13 03:30:00,18.5,,18.9
2020-08-13 03:40:00,18.3,,18.9
2020-08-13 03:50:00,18.1,,18.9
2020-08-13 04:00:00,17.8,,18.9
2020-08-13 04:10:00,17.7,,18.9
2020-08-13 04:20:00,17.5,,18.9
2020-08-13 04:30:00,18.2,,19.0
2020-08-13 04:40:00,17.8,,19.0
2020-08-13 04:50:00,17.7,,19.2
2020-08-13 05:00:00,18.5,,19.6
2020-08-13 05:10:00,18.7,,20.1
2020-08-13 05:20:00,19.1,,20.6
2020-08-13 05:30:00,19.5,,20.4
2020-08-13 05:40:00,19.8,,20.2
2020-08-13 05:50:00,20.1,,20.0
2020-08-13 06:00:00,20.6,,20.0
2020-08-13 06:10:00,21.1,,20.1
2020-08-13 06:20:00,21.4,20.1,20.1
2020-08-13 06:30:00,21.9,20.5,20.1
2020-08-13 06:40:00,22.4,21.3,20.2
2020-08-13 06:50:00,22.8,21.8,20.2
2020-08-13 07:00:00,23.0,22.2,20.1
2020-08-13 07:10:00,23.3,22.9,20.2
2020-08-13 07:20:00,23.5,23.5,19.9
2020-08-13 07:30:00,23.8,24.1,19.9
2020-08-13 07:40:00,24.1,24.6,19.9
2020-08-13 07:50:00,24.5,25.0,19.9
2020-08-13 08:00:00,25.1,25.0,19.9
2020-08-13 08:10:00,25.2,25.3,20.0
2020-08-13 08:20:00,25.9,25.6,20.0
2020-08-13 08:30:00,26.1,26.0,20.1
2020-08-13 08:40:00,26.4,26.0,20.1
2020-08-13 08:50:00,27.0,26.4,20.2
2020-08-13 09:00:00,27.2,26.4,20.3
2020-08-13 09:10:00,27.3,26.6,20.6
2020-08-13 09:20:00,27.7,27.1,20.9
2020-08-13 09:30:00,27.8,26.9,21.3
2020-08-13 09:40:00,28.2,27.7,21.7
2020-08-13 09:50:00,28.5,28.2,22.1
2020-08-13 10:00:00,28.6,27.9,22.5
2020-08-13 10:10:00,29.2,28.1,22.4
2020-08-13 10:20:00,28.7,28.9,22.5
2020-08-13 10:30:00,29.3,28.5,22.3
2020-08-13 10:40:00,29.8,28.4,22.4
2020-08-13 10:50:00,29.4,28.7,22.6
2020-08-13 11:00:00,29.7,29.3,22.6
2020-08-13 11:10:00,29.6,30.0,22.4
2020-08-13 11:20:00,30.0,29.5,22.3
2020-08-13 11:30:00,30.5,29.3,22.3
2020-08-13 11:40:00,30.6,29.3,22.5
2020-08-13 11:50:00,30.7,29.2,22.5
2020-08-13 12:00:00,30.7,29.9,22.3
2020-08-13 12:10:00,30.9,29.9,22.4
2020-08-13 12:20:00,31.4,29.8,22.7
2020-08-13 12:30:00,31.7,30.3,22.9
2020-08-13 12:40:00,31.4,30.3,22.7
2020-08-13 12:50:00,31.2,30.1,22.9
2020-08-13 13:00:00,31.6,30.3,23.0
2020-08-13 13:10:00,31.3,30.2,22.9
2020-08-13 13:20:00,31.1,28.5,22.7
2020-08-13 13:30:00,31.6,29.5,22.7
2020-08-13 13:40:00,31.9,28.3,22.6
2020-08-13 13:50:00,31.1,27.2,22.5
2020-08-13 14:00:00,31.7,26.9,22.8
2020-08-13 14:10:00,31.0,25.2,23.3
2020-08-13 14:20:00,30.3,24.3,23.1
2020-08-13 14:30:00,30.4,23.6,23.0
2020-08-13 14:40:00,31.2,23.3,23.1
2020-08-13 14:50:00,30.1,23.0,23.1
2020-08-13 15:00:00,30.3,23.1,23.3
2020-08-13 15:10:00,29.8,23.0,23.1
2020-08-13 15:20:00,29.7,22.7,23.4
2020-08-13 15:30:00,29.6,22.5,23.4
2020-08-13 15:40:00,29.3,22.4,23.1
2020-08-13 15:50:00,29.3,22.1,22.9
2020-08-13 16:00:00,29.1,22.0,22.9
2020-08-13 16:10:00,29.6,22.2,23.0
2020-08-13 16:20:00,30.4,22.1,23.1
2020-08-13 16:30:00,30.1,22.1,23.4
2020-08-13 16:40:00,29.7,22.0,23.4
2020-08-13 16:50:00,29.1,21.9,23.1
2020-08-13 17:00:00,28.8,21.8,23.1
2020-08-13 17:10:00,28.2,21.5,22.9
2020-08-13 17:20:00,27.8,21.3,22.9
2020-08-13 17:30:00,27.7,21.2,22.8
2020-08-13 17:40:00,27.5,21.4,22.5
2020-08-13 17:50:00,27.0,21.4,22.4
2020-08-13 18:00:00,26.2,21.5,22.3
2020-08-13 18:10:00,25.8,21.1,22.2
2020-08-13 18:20:00,25.1,20.8,21.8
2020-08-13 18:30:00,24.2,20.7,21.7
2020-08-13 18:40:00,23.9,20.8,21.6
2020-08-13 18:50:00,23.7,20.7,21.3
2020-08-13 19:00:00,23.6,20.8,21.1
2020-08-13 19:10:00,23.5,20.7,20.8
2020-08-13 19:20:00,23.5,20.4,20.6
2020-08-13 19:30:00,23.6,20.5,20.5
2020-08-13 19:40:00,24.4,20.5,20.4
2020-08-13 19:50:00,25.0,20.3,20.2
2020-08-13 20:00:00,25.1,20.1,20.2
2020-08-13 20:10:00,25.2,20.0,20.1
2020-08-13 20:20:00,24.8,19.8,20.2
2020-08-13 20:30:00,24.4,19.6,20.2
2020-08-13 20:40:00,24.3,19.4,20.1
2020-08-13 20:50:00,24.3,19.3,20.0
2020-08-13 21:00:00,24.2,19.0,20.0
2020-08-13 21:10:00,24.3,18.9,19.9
2020-08-13 21:20:00,24.2,18.6,19.8
2020-08-13 21:30:00,23.5,18.5,19.7
2020-08-13 21:40:00,23.3,18.3,19.8
2020-08-13 21:50:00,22.8,18.2,19.6
2020-08-13 22:00:00,23.7,18.0,19.6
2020-08-13 22:10:00,23.9,17.7,19.6
2020-08-13 22:20:00,23.9,17.6,19.6
2020-08-13 22:30:00,23.8,17.7,19.6
2020-08-13 22:40:00,23.6,17.6,19.6
2020-08-13 22:50:00,23.1,17.4,19.6
2020-08-13 23:00:00,22.8,17.4,19.6
2020-08-13 23:10:00,22.3,17.2,19.8
2020-08-13 23:20:00,22.2,17.2,19.7
2020-08-13 23:30:00,22.0,17.1,19.8
2020-08-13 23:40:00,22.0,17.1,19.6
2020-08-13 23:50:00,21.7,17.0,19.5
2020-08-14 00:00:00,21.6,16.9,19.5
2020-08-14 00:10:00,21.4,16.8,19.4
2020-08-14 00:20:00,21.6,16.7,19.3
2020-08-14 00:30:00,21.2,16.8,19.3
2020-08-14 00:40:00,20.9,16.8,19.2
2020-08-14 00:50:00,21.2,16.5,19.3
2020-08-14 01:00:00,20.8,16.6,19.2
2020-08-14 01:10:00,20.6,16.4,19.1
2020-08-14 01:20:00,20.4,16.3,19.0
2020-08-14 01:30:00,20.1,16.2,18.9
2020-08-14 01:40:00,20.2,16.1,18.9
2020-08-14 01:50:00,20.1,16.1,18.9
2020-08-14 02:00:00,20.1,15.9,18.9
2020-08-14 02:10:00,20.0,16.0,18.9
2020-08-14 02:20:00,19.8,15.8,18.9
2020-08-14 02:30:00,19.7,15.8,18.9
2020-08-14 02:40:00,19.6,15.7,18.7
2020-08-14 02:50:00,19.7,15.5,18.7
2020-08-14 03:00:00,19.6,15.5,18.6
2020-08-14 03:10:00,19.7,15.4,18.7
2020-08-14 03:20:00,20.3,15.5,18.6
2020-08-14 03:30:00,21.1,15.8,18.5
2020-08-14 03:40:00,20.9,15.8,18.5
2020-08-14 03:50:00,20.7,16.0,18.4
2020-08-14 04:00:00,20.5,16.1,18.4
2020-08-14 04:10:00,20.7,16.3,18.4
2020-08-14 04:20:00,20.5,16.4,18.5
2020-08-14 04:30:00,20.5,16.4,18.5
2020-08-14 04:40:00,20.6,16.6,18.5
2020-08-14 04:50:00,20.6,16.6,18.7
2020-08-14 05:00:00,20.8,16.8,18.8
2020-08-14 05:10:00,20.9,16.9,18.9
2020-08-14 05:20:00,20.9,16.9,19.1
2020-08-14 05:30:00,21.0,17.0,19.2
2020-08-14 05:40:00,21.2,17.0,19.2
2020-08-14 05:50:00,21.3,17.2,19.3
2020-08-14 06:00:00,21.4,17.7,19.4
2020-08-14 06:10:00,21.5,17.8,19.6
2020-08-14 06:20:00,21.5,18.5,19.7
2020-08-14 06:30:00,21.4,19.0,19.9
2020-08-14 06:40:00,21.5,19.4,20.0
2020-08-14 06:50:00,21.5,19.9,20.2
2020-08-14 07:00:00,21.2,20.6,20.3
2020-08-14 07:10:00,21.1,20.9,20.7
2020-08-14 07:20:00,21.1,21.0,21.3
2020-08-14 07:30:00,20.5,21.1,22.0
2020-08-14 07:40:00,20.1,20.9,22.5
2020-08-14 07:50:00,19.9,21.2,23.0
2020-08-14 08:00:00,19.8,21.2,23.3
2020-08-14 08:10:00,20.0,21.5,23.8
2020-08-14 08:20:00,19.9,21.6,23.2
2020-08-14 08:30:00,20.2,22.0,22.9
2020-08-14 08:40:00,20.5,22.4,22.7
2020-08-14 08:50:00,20.8,22.7,22.2
2020-08-14 09:00:00,21.2,22.7,21.9
2020-08-14 09:10:00,21.4,23.3,21.9
2020-08-14 09:20:00,22.1,23.2,22.0
2020-08-14 09:30:00,22.6,23.9,22.2
2020-08-14 09:40:00,23.3,23.8,22.3
2020-08-14 09:50:00,23.3,24.1,22.6
2020-08-14 10:00:00,23.4,24.1,22.9
2020-08-14 10:10:00,23.8,24.8,22.9
2020-08-14 10:20:00,24.0,25.4,23.0
2020-08-14 10:30:00,24.2,25.5,23.5
2020-08-14 10:40:00,24.6,25.0,23.5
2020-08-14 10:50:00,24.6,25.9,23.6
2020-08-14 11:00:00,24.6,25.8,23.7
2020-08-14 11:10:00,24.6,26.0,23.6
2020-08-14 11:20:00,24.4,25.9,23.7
2020-08-14 11:30:00,24.3,25.9,23.7
2020-08-14 11:40:00,24.3,25.8,24.3
2020-08-14 11:50:00,24.5,25.7,24.3
2020-08-14 12:00:00,24.6,26.6,24.4
2020-08-14 12:10:00,24.8,26.8,23.8
2020-08-14 12:20:00,25.0,27.0,23.2
2020-08-14 12:30:00,25.4,25.4,23.3
2020-08-14 12:40:00,25.7,25.3,23.8
2020-08-14 12:50:00,25.9,26.6,24.3
2020-08-14 13:00:00,25.9,27.4,24.5
2020-08-14 13:10:00,26.4,26.2,24.3
2020-08-14 13:20:00,26.2,26.5,24.7
2020-08-14 13:30:00,26.6,25.7,24.5
2020-08-14 13:40:00,27.0,25.0,24.3
2020-08-14 13:50:00,27.3,25.1,24.2
2020-08-14 14:00:00,28.6,25.3,24.0
2020-08-14 14:10:00,29.0,26.3,24.0
2020-08-14 14:20:00,28.8,26.6,23.9
2020-08-14 14:30:00,28.7,26.8,23.8
2020-08-14 14:40:00,28.7,26.9,22.9
2020-08-14 14:50:00,28.5,27.3,22.0
2020-08-14 15:00:00,27.5,26.0,21.4
2020-08-14 15:10:00,27.1,24.8,21.3
2020-08-14 15:20:00,26.9,24.6,21.4
2020-08-14 15:30:00,26.7,23.9,21.1
2020-08-14 15:40:00,26.4,23.8,21.0
2020-08-14 15:50:00,26.4,23.9,21.0
2020-08-14 16:00:00,25.4,23.9,21.1
2020-08-14 16:10:00,24.2,24.6,21.2
2020-08-14 16:20:00,23.7,25.9,21.5
2020-08-14 16:30:00,23.4,25.7,21.3
2020-08-14 16:40:00,22.9,25.5,21.3
2020-08-14 16:50:00,22.3,24.7,21.3
2020-08-14 17:00:00,22.1,24.1,21.2
2020-08-14 17:10:00,22.0,23.6,21.2
2020-08-14 17:20:00,21.9,22.9,21.1
2020-08-14 17:30:00,21.9,22.5,20.9
2020-08-14 17:40:00,21.7,22.2,20.7
2020-08-14 17:50:00,21.5,21.9,20.7
2020-08-14 18:00:00,21.4,21.8,20.7
2020-08-14 18:10:00,21.1,21.5,20.3
2020-08-14 18:20:00,20.9,21.1,20.1
2020-08-14 18:30:00,20.6,20.9,19.9
2020-08-14 18:40:00,20.6,20.5,19.9
2020-08-14 18:50:00,20.3,20.3,19.8
2020-08-14 19:00:00,20.3,20.1,19.7
2020-08-14 19:10:00,20.1,19.9,19.7
2020-08-14 19:20:00,20.0,20.0,19.6
2020-08-14 19:30:00,20.0,19.9,19.7
2020-08-14 19:40:00,19.9,19.7,19.7
2020-08-14 19:50:00,19.9,19.4,19.6
2020-08-14 20:00:00,19.8,19.3,19.4
2020-08-14 20:10:00,19.7,19.4,19.4
2020-08-14 20:20:00,19.7,19.1,19.2
2020-08-14 20:30:00,19.6,19.0,19.0
2020-08-14 20:40:00,19.5,19.0,18.8
2020-08-14 20:50:00,19.3,18.8,18.7
2020-08-14 21:00:00,19.2,18.7,18.7
2020-08-14 21:10:00,19.1,18.8,18.8
2020-08-14 21:20:00,19.1,18.9,19.0
2020-08-14 21:30:00,19.0,18.9,19.0
2020-08-14 21:40:00,19.0,18.9,19.1
2020-08-14 21:50:00,19.0,18.8,19.1
2020-08-14 22:00:00,19.2,18.7,19.1
2020-08-14 22:10:00,19.7,18.6,19.1
2020-08-14 22:20:00,19.8,18.5,19.1
2020-08-14 22:30:00,19.8,18.2,19.0
2020-08-14 22:40:00,19.9,18.0,19.0
2020-08-14 22:50:00,19.7,17.9,19.0
2020-08-14 23:00:00,19.7,17.9,18.9
2020-08-14 23:10:00,19.7,17.6,18.9
2020-08-14 23:20:00,19.8,17.6,18.8
2020-08-14 23:30:00,19.8,18.1,18.7
2020-08-14 23:40:00,19.7,18.3,18.6
2020-08-14 23:50:00,19.6,18.1,18.5
2020-08-15 00:00:00,19.5,17.7,18.4
2020-08-15 00:10:00,19.3,17.7,18.3
2020-08-15 00:20:00,19.3,17.5,18.2
2020-08-15 00:30:00,19.1,17.4,18.0
2020-08-15 00:40:00,19.1,17.5,17.8
2020-08-15 00:50:00,19.1,17.5,17.7
2020-08-15 01:00:00,18.9,17.5,17.6
2020-08-15 01:10:00,19.0,17.5,17.5
2020-08-15 01:20:00,18.9,17.5,17.4
2020-08-15 01:30:00,18.9,17.6,17.4
2020-08-15 01:40:00,18.8,17.6,17.3
2020-08-15 01:50:00,18.6,17.6,17.2
2020-08-15 02:00:00,18.6,17.6,18.3
2020-08-15 02:10:00,18.6,17.8,17.5
2020-08-15 02:20:00,18.5,17.9,17.3
2020-08-15 02:30:00,18.5,18.0,17.2
